,L,W,id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30
495,0.0192,0.0355,5.35E-10,9.22E-10,1.54E-09,2.57E-09,4.27E-09,7.08E-09,1.17E-08,1.93E-08,3.16E-08,5.16E-08,8.42E-08,1.37E-07,2.29E-07,3.74E-07,6.01E-07,9.58E-07,1.43E-06,2.13E-06,3.15E-06,4.65E-06,6.42E-06,8.29E-06,1.05E-05,1.32E-05,1.64E-05,2.05E-05,2.54E-05,3.12E-05,3.67E-05,3.89E-05
496,0.0192,0.0366,5.36E-10,9.25E-10,1.55E-09,2.58E-09,4.29E-09,7.10E-09,1.17E-08,1.93E-08,3.17E-08,5.18E-08,8.45E-08,1.37E-07,2.30E-07,3.75E-07,6.02E-07,9.61E-07,1.43E-06,2.13E-06,3.16E-06,4.66E-06,6.43E-06,8.31E-06,1.05E-05,1.32E-05,1.65E-05,2.05E-05,2.54E-05,3.13E-05,3.68E-05,3.90E-05
497,0.0192,0.0376,5.38E-10,9.27E-10,1.55E-09,2.58E-09,4.30E-09,7.12E-09,1.17E-08,1.94E-08,3.18E-08,5.19E-08,8.47E-08,1.37E-07,2.31E-07,3.76E-07,6.04E-07,9.63E-07,1.44E-06,2.14E-06,3.17E-06,4.68E-06,6.45E-06,8.33E-06,1.06E-05,1.32E-05,1.65E-05,2.05E-05,2.55E-05,3.14E-05,3.69E-05,3.91E-05
498,0.0192,0.0386,5.39E-10,9.30E-10,1.55E-09,2.59E-09,4.31E-09,7.13E-09,1.18E-08,1.94E-08,3.18E-08,5.20E-08,8.49E-08,1.38E-07,2.31E-07,3.77E-07,6.05E-07,9.66E-07,1.44E-06,2.14E-06,3.18E-06,4.69E-06,6.47E-06,8.35E-06,1.06E-05,1.33E-05,1.65E-05,2.06E-05,2.56E-05,3.14E-05,3.69E-05,3.92E-05
499,0.0192,0.0397,5.40E-10,9.32E-10,1.56E-09,2.60E-09,4.32E-09,7.15E-09,1.18E-08,1.95E-08,3.19E-08,5.22E-08,8.51E-08,1.38E-07,2.32E-07,3.78E-07,6.07E-07,9.68E-07,1.45E-06,2.15E-06,3.19E-06,4.70E-06,6.48E-06,8.38E-06,1.06E-05,1.33E-05,1.66E-05,2.06E-05,2.56E-05,3.15E-05,3.70E-05,3.93E-05
500,0.0192,0.0407,5.41E-10,9.35E-10,1.56E-09,2.60E-09,4.33E-09,7.17E-09,1.18E-08,1.95E-08,3.20E-08,5.23E-08,8.53E-08,1.38E-07,2.32E-07,3.79E-07,6.09E-07,9.71E-07,1.45E-06,2.15E-06,3.20E-06,4.71E-06,6.50E-06,8.40E-06,1.06E-05,1.33E-05,1.66E-05,2.07E-05,2.57E-05,3.16E-05,3.71E-05,3.93E-05
501,0.0192,0.0417,5.43E-10,9.37E-10,1.57E-09,2.61E-09,4.34E-09,7.19E-09,1.19E-08,1.96E-08,3.21E-08,5.24E-08,8.55E-08,1.39E-07,2.33E-07,3.80E-07,6.10E-07,9.73E-07,1.45E-06,2.16E-06,3.20E-06,4.72E-06,6.51E-06,8.42E-06,1.06E-05,1.33E-05,1.67E-05,2.07E-05,2.57E-05,3.17E-05,3.72E-05,3.94E-05
502,0.0192,0.0428,5.44E-10,9.40E-10,1.57E-09,2.62E-09,4.35E-09,7.21E-09,1.19E-08,1.96E-08,3.22E-08,5.26E-08,8.58E-08,1.39E-07,2.34E-07,3.81E-07,6.12E-07,9.76E-07,1.46E-06,2.17E-06,3.21E-06,4.74E-06,6.53E-06,8.44E-06,1.07E-05,1.34E-05,1.67E-05,2.08E-05,2.58E-05,3.17E-05,3.72E-05,3.95E-05
503,0.0192,0.0438,5.45E-10,9.43E-10,1.57E-09,2.62E-09,4.36E-09,7.23E-09,1.19E-08,1.97E-08,3.22E-08,5.27E-08,8.60E-08,1.39E-07,2.34E-07,3.82E-07,6.13E-07,9.79E-07,1.46E-06,2.17E-06,3.22E-06,4.75E-06,6.55E-06,8.46E-06,1.07E-05,1.34E-05,1.67E-05,2.08E-05,2.58E-05,3.18E-05,3.73E-05,3.96E-05
504,0.0192,0.0448,5.46E-10,9.45E-10,1.58E-09,2.63E-09,4.38E-09,7.24E-09,1.20E-08,1.97E-08,3.23E-08,5.28E-08,8.62E-08,1.40E-07,2.35E-07,3.83E-07,6.15E-07,9.81E-07,1.46E-06,2.18E-06,3.23E-06,4.76E-06,6.56E-06,8.48E-06,1.07E-05,1.34E-05,1.68E-05,2.09E-05,2.59E-05,3.19E-05,3.74E-05,3.97E-05
505,0.0192,0.0459,5.48E-10,9.48E-10,1.58E-09,2.64E-09,4.39E-09,7.26E-09,1.20E-08,1.98E-08,3.24E-08,5.30E-08,8.64E-08,1.40E-07,2.35E-07,3.84E-07,6.16E-07,9.84E-07,1.47E-06,2.18E-06,3.24E-06,4.77E-06,6.58E-06,8.50E-06,1.07E-05,1.35E-05,1.68E-05,2.09E-05,2.60E-05,3.20E-05,3.75E-05,3.97E-05
506,0.0192,0.0469,5.49E-10,9.51E-10,1.59E-09,2.64E-09,4.40E-09,7.28E-09,1.20E-08,1.98E-08,3.25E-08,5.31E-08,8.66E-08,1.40E-07,2.36E-07,3.85E-07,6.18E-07,9.86E-07,1.47E-06,2.19E-06,3.25E-06,4.79E-06,6.60E-06,8.52E-06,1.08E-05,1.35E-05,1.69E-05,2.10E-05,2.60E-05,3.20E-05,3.75E-05,3.98E-05
507,0.0192,0.0479,5.50E-10,9.53E-10,1.59E-09,2.65E-09,4.41E-09,7.30E-09,1.20E-08,1.99E-08,3.26E-08,5.32E-08,8.68E-08,1.41E-07,2.36E-07,3.86E-07,6.19E-07,9.89E-07,1.48E-06,2.19E-06,3.25E-06,4.80E-06,6.61E-06,8.54E-06,1.08E-05,1.35E-05,1.69E-05,2.10E-05,2.61E-05,3.21E-05,3.76E-05,3.99E-05
508,0.0192,0.049,5.52E-10,9.56E-10,1.60E-09,2.66E-09,4.42E-09,7.32E-09,1.21E-08,1.99E-08,3.27E-08,5.34E-08,8.71E-08,1.41E-07,2.37E-07,3.87E-07,6.21E-07,9.92E-07,1.48E-06,2.20E-06,3.26E-06,4.81E-06,6.63E-06,8.56E-06,1.08E-05,1.36E-05,1.69E-05,2.11E-05,2.61E-05,3.22E-05,3.77E-05,4.00E-05
509,0.0192,0.05,5.53E-10,9.58E-10,1.60E-09,2.66E-09,4.43E-09,7.34E-09,1.21E-08,2.00E-08,3.27E-08,5.35E-08,8.73E-08,1.42E-07,2.38E-07,3.88E-07,6.22E-07,9.94E-07,1.48E-06,2.21E-06,3.27E-06,4.82E-06,6.65E-06,8.58E-06,1.08E-05,1.36E-05,1.70E-05,2.11E-05,2.62E-05,3.22E-05,3.78E-05,4.01E-05
510,0.0196,0.02,5.11E-10,8.77E-10,1.47E-09,2.44E-09,4.07E-09,6.74E-09,1.11E-08,1.83E-08,3.01E-08,4.92E-08,8.02E-08,1.30E-07,2.19E-07,3.57E-07,5.74E-07,9.14E-07,1.36E-06,2.03E-06,3.01E-06,4.44E-06,6.14E-06,7.94E-06,1.01E-05,1.27E-05,1.58E-05,1.97E-05,2.44E-05,3.00E-05,3.54E-05,3.76E-05
511,0.0196,0.021,5.12E-10,8.79E-10,1.47E-09,2.45E-09,4.08E-09,6.75E-09,1.11E-08,1.84E-08,3.02E-08,4.93E-08,8.04E-08,1.30E-07,2.20E-07,3.58E-07,5.75E-07,9.16E-07,1.37E-06,2.03E-06,3.02E-06,4.45E-06,6.16E-06,7.96E-06,1.01E-05,1.27E-05,1.58E-05,1.97E-05,2.45E-05,3.01E-05,3.55E-05,3.76E-05
512,0.0196,0.0221,5.13E-10,8.82E-10,1.48E-09,2.46E-09,4.09E-09,6.77E-09,1.12E-08,1.84E-08,3.02E-08,4.94E-08,8.07E-08,1.31E-07,2.20E-07,3.59E-07,5.77E-07,9.19E-07,1.37E-06,2.04E-06,3.03E-06,4.46E-06,6.18E-06,7.98E-06,1.01E-05,1.27E-05,1.59E-05,1.98E-05,2.45E-05,3.02E-05,3.55E-05,3.77E-05
513,0.0196,0.0231,5.14E-10,8.84E-10,1.48E-09,2.46E-09,4.10E-09,6.79E-09,1.12E-08,1.85E-08,3.03E-08,4.96E-08,8.09E-08,1.31E-07,2.21E-07,3.60E-07,5.78E-07,9.21E-07,1.38E-06,2.05E-06,3.03E-06,4.48E-06,6.19E-06,8.00E-06,1.02E-05,1.27E-05,1.59E-05,1.98E-05,2.46E-05,3.03E-05,3.56E-05,3.78E-05
514,0.0196,0.0241,5.15E-10,8.86E-10,1.48E-09,2.47E-09,4.11E-09,6.81E-09,1.12E-08,1.85E-08,3.04E-08,4.97E-08,8.11E-08,1.32E-07,2.21E-07,3.61E-07,5.80E-07,9.23E-07,1.38E-06,2.05E-06,3.04E-06,4.49E-06,6.21E-06,8.02E-06,1.02E-05,1.28E-05,1.60E-05,1.99E-05,2.46E-05,3.03E-05,3.57E-05,3.79E-05
515,0.0196,0.0252,5.16E-10,8.89E-10,1.49E-09,2.48E-09,4.12E-09,6.82E-09,1.13E-08,1.86E-08,3.05E-08,4.98E-08,8.13E-08,1.32E-07,2.22E-07,3.62E-07,5.81E-07,9.26E-07,1.38E-06,2.06E-06,3.05E-06,4.50E-06,6.22E-06,8.04E-06,1.02E-05,1.28E-05,1.60E-05,1.99E-05,2.47E-05,3.04E-05,3.58E-05,3.80E-05
516,0.0196,0.0262,5.18E-10,8.91E-10,1.49E-09,2.48E-09,4.13E-09,6.84E-09,1.13E-08,1.86E-08,3.06E-08,4.99E-08,8.15E-08,1.32E-07,2.22E-07,3.63E-07,5.83E-07,9.29E-07,1.39E-06,2.06E-06,3.06E-06,4.51E-06,6.24E-06,8.06E-06,1.02E-05,1.28E-05,1.60E-05,1.99E-05,2.48E-05,3.05E-05,3.59E-05,3.80E-05
517,0.0196,0.0272,5.19E-10,8.93E-10,1.49E-09,2.49E-09,4.14E-09,6.86E-09,1.13E-08,1.87E-08,3.06E-08,5.01E-08,8.17E-08,1.33E-07,2.23E-07,3.64E-07,5.84E-07,9.31E-07,1.39E-06,2.07E-06,3.07E-06,4.52E-06,6.25E-06,8.08E-06,1.03E-05,1.29E-05,1.61E-05,2.00E-05,2.48E-05,3.05E-05,3.59E-05,3.81E-05
518,0.0196,0.0283,5.20E-10,8.96E-10,1.50E-09,2.50E-09,4.15E-09,6.88E-09,1.14E-08,1.87E-08,3.07E-08,5.02E-08,8.19E-08,1.33E-07,2.24E-07,3.65E-07,5.86E-07,9.34E-07,1.39E-06,2.07E-06,3.07E-06,4.54E-06,6.27E-06,8.10E-06,1.03E-05,1.29E-05,1.61E-05,2.00E-05,2.49E-05,3.06E-05,3.60E-05,3.82E-05
519,0.0196,0.0293,5.21E-10,8.98E-10,1.50E-09,2.50E-09,4.16E-09,6.90E-09,1.14E-08,1.88E-08,3.08E-08,5.03E-08,8.21E-08,1.33E-07,2.24E-07,3.66E-07,5.87E-07,9.36E-07,1.40E-06,2.08E-06,3.08E-06,4.55E-06,6.29E-06,8.12E-06,1.03E-05,1.29E-05,1.61E-05,2.01E-05,2.49E-05,3.07E-05,3.61E-05,3.83E-05
520,0.0196,0.0303,5.23E-10,9.00E-10,1.51E-09,2.51E-09,4.17E-09,6.91E-09,1.14E-08,1.88E-08,3.09E-08,5.04E-08,8.23E-08,1.34E-07,2.25E-07,3.67E-07,5.89E-07,9.38E-07,1.40E-06,2.08E-06,3.09E-06,4.56E-06,6.30E-06,8.14E-06,1.03E-05,1.30E-05,1.62E-05,2.01E-05,2.50E-05,3.07E-05,3.62E-05,3.84E-05
521,0.0196,0.0314,5.24E-10,9.03E-10,1.51E-09,2.52E-09,4.19E-09,6.93E-09,1.14E-08,1.89E-08,3.09E-08,5.06E-08,8.25E-08,1.34E-07,2.25E-07,3.68E-07,5.90E-07,9.41E-07,1.40E-06,2.09E-06,3.10E-06,4.57E-06,6.32E-06,8.17E-06,1.04E-05,1.30E-05,1.62E-05,2.02E-05,2.50E-05,3.08E-05,3.62E-05,3.84E-05
522,0.0196,0.0324,5.25E-10,9.05E-10,1.51E-09,2.52E-09,4.20E-09,6.95E-09,1.15E-08,1.89E-08,3.10E-08,5.07E-08,8.27E-08,1.34E-07,2.26E-07,3.69E-07,5.92E-07,9.44E-07,1.41E-06,2.09E-06,3.11E-06,4.58E-06,6.33E-06,8.19E-06,1.04E-05,1.30E-05,1.62E-05,2.02E-05,2.51E-05,3.09E-05,3.63E-05,3.85E-05
523,0.0196,0.0334,5.26E-10,9.07E-10,1.52E-09,2.53E-09,4.21E-09,6.97E-09,1.15E-08,1.90E-08,3.11E-08,5.08E-08,8.29E-08,1.35E-07,2.26E-07,3.69E-07,5.93E-07,9.46E-07,1.41E-06,2.10E-06,3.11E-06,4.59E-06,6.35E-06,8.21E-06,1.04E-05,1.30E-05,1.63E-05,2.03E-05,2.52E-05,3.10E-05,3.64E-05,3.86E-05
524,0.0196,0.0345,5.28E-10,9.10E-10,1.52E-09,2.53E-09,4.22E-09,6.99E-09,1.15E-08,1.90E-08,3.12E-08,5.10E-08,8.32E-08,1.35E-07,2.27E-07,3.70E-07,5.95E-07,9.49E-07,1.42E-06,2.11E-06,3.12E-06,4.61E-06,6.37E-06,8.23E-06,1.04E-05,1.31E-05,1.63E-05,2.03E-05,2.52E-05,3.10E-05,3.65E-05,3.87E-05
525,0.0196,0.0355,5.29E-10,9.12E-10,1.53E-09,2.54E-09,4.23E-09,7.00E-09,1.16E-08,1.91E-08,3.13E-08,5.11E-08,8.34E-08,1.35E-07,2.27E-07,3.71E-07,5.96E-07,9.51E-07,1.42E-06,2.11E-06,3.13E-06,4.62E-06,6.38E-06,8.25E-06,1.05E-05,1.31E-05,1.64E-05,2.04E-05,2.53E-05,3.11E-05,3.65E-05,3.88E-05
526,0.0196,0.0366,5.30E-10,9.15E-10,1.53E-09,2.55E-09,4.24E-09,7.02E-09,1.16E-08,1.91E-08,3.13E-08,5.12E-08,8.36E-08,1.36E-07,2.28E-07,3.72E-07,5.98E-07,9.54E-07,1.42E-06,2.12E-06,3.14E-06,4.63E-06,6.40E-06,8.27E-06,1.05E-05,1.31E-05,1.64E-05,2.04E-05,2.53E-05,3.12E-05,3.66E-05,3.88E-05
527,0.0196,0.0376,5.31E-10,9.17E-10,1.53E-09,2.55E-09,4.25E-09,7.04E-09,1.16E-08,1.92E-08,3.14E-08,5.14E-08,8.38E-08,1.36E-07,2.29E-07,3.73E-07,5.99E-07,9.56E-07,1.43E-06,2.12E-06,3.15E-06,4.64E-06,6.41E-06,8.29E-06,1.05E-05,1.32E-05,1.64E-05,2.04E-05,2.54E-05,3.12E-05,3.67E-05,3.89E-05
528,0.0196,0.0386,5.32E-10,9.19E-10,1.54E-09,2.56E-09,4.26E-09,7.06E-09,1.17E-08,1.92E-08,3.15E-08,5.15E-08,8.40E-08,1.36E-07,2.29E-07,3.74E-07,6.01E-07,9.59E-07,1.43E-06,2.13E-06,3.16E-06,4.65E-06,6.43E-06,8.31E-06,1.05E-05,1.32E-05,1.65E-05,2.05E-05,2.54E-05,3.13E-05,3.68E-05,3.90E-05
529,0.0196,0.0397,5.34E-10,9.22E-10,1.54E-09,2.57E-09,4.27E-09,7.08E-09,1.17E-08,1.93E-08,3.16E-08,5.16E-08,8.42E-08,1.37E-07,2.30E-07,3.75E-07,6.02E-07,9.61E-07,1.44E-06,2.13E-06,3.16E-06,4.67E-06,6.45E-06,8.33E-06,1.05E-05,1.32E-05,1.65E-05,2.05E-05,2.55E-05,3.14E-05,3.69E-05,3.91E-05
530,0.0196,0.0407,5.35E-10,9.25E-10,1.55E-09,2.57E-09,4.28E-09,7.09E-09,1.17E-08,1.93E-08,3.17E-08,5.17E-08,8.44E-08,1.37E-07,2.30E-07,3.76E-07,6.04E-07,9.64E-07,1.44E-06,2.14E-06,3.17E-06,4.68E-06,6.46E-06,8.35E-06,1.06E-05,1.33E-05,1.65E-05,2.06E-05,2.55E-05,3.15E-05,3.69E-05,3.92E-05
531,0.0196,0.0417,5.36E-10,9.27E-10,1.55E-09,2.58E-09,4.30E-09,7.11E-09,1.17E-08,1.94E-08,3.17E-08,5.19E-08,8.46E-08,1.37E-07,2.31E-07,3.77E-07,6.05E-07,9.66E-07,1.44E-06,2.14E-06,3.18E-06,4.69E-06,6.48E-06,8.37E-06,1.06E-05,1.33E-05,1.66E-05,2.06E-05,2.56E-05,3.15E-05,3.70E-05,3.92E-05
532,0.0196,0.0428,5.37E-10,9.30E-10,1.55E-09,2.59E-09,4.31E-09,7.13E-09,1.18E-08,1.94E-08,3.18E-08,5.20E-08,8.49E-08,1.38E-07,2.31E-07,3.78E-07,6.07E-07,9.69E-07,1.45E-06,2.15E-06,3.19E-06,4.70E-06,6.50E-06,8.39E-06,1.06E-05,1.33E-05,1.66E-05,2.07E-05,2.57E-05,3.16E-05,3.71E-05,3.93E-05
533,0.0196,0.0438,5.39E-10,9.32E-10,1.56E-09,2.59E-09,4.32E-09,7.15E-09,1.18E-08,1.95E-08,3.19E-08,5.21E-08,8.51E-08,1.38E-07,2.32E-07,3.79E-07,6.08E-07,9.72E-07,1.45E-06,2.16E-06,3.20E-06,4.72E-06,6.51E-06,8.41E-06,1.06E-05,1.33E-05,1.67E-05,2.07E-05,2.57E-05,3.17E-05,3.72E-05,3.94E-05
534,0.0196,0.0448,5.40E-10,9.35E-10,1.56E-09,2.60E-09,4.33E-09,7.17E-09,1.18E-08,1.95E-08,3.20E-08,5.23E-08,8.53E-08,1.38E-07,2.33E-07,3.80E-07,6.10E-07,9.74E-07,1.45E-06,2.16E-06,3.21E-06,4.73E-06,6.53E-06,8.43E-06,1.07E-05,1.34E-05,1.67E-05,2.08E-05,2.58E-05,3.17E-05,3.72E-05,3.95E-05
535,0.0196,0.0459,5.41E-10,9.38E-10,1.57E-09,2.61E-09,4.34E-09,7.19E-09,1.19E-08,1.96E-08,3.21E-08,5.24E-08,8.55E-08,1.39E-07,2.33E-07,3.81E-07,6.12E-07,9.77E-07,1.46E-06,2.17E-06,3.21E-06,4.74E-06,6.54E-06,8.45E-06,1.07E-05,1.34E-05,1.67E-05,2.08E-05,2.58E-05,3.18E-05,3.73E-05,3.96E-05
536,0.0196,0.0469,5.42E-10,9.40E-10,1.57E-09,2.61E-09,4.35E-09,7.20E-09,1.19E-08,1.96E-08,3.22E-08,5.25E-08,8.57E-08,1.39E-07,2.34E-07,3.82E-07,6.13E-07,9.79E-07,1.46E-06,2.17E-06,3.22E-06,4.75E-06,6.56E-06,8.47E-06,1.07E-05,1.34E-05,1.68E-05,2.09E-05,2.59E-05,3.19E-05,3.74E-05,3.97E-05
537,0.0196,0.0479,5.44E-10,9.43E-10,1.57E-09,2.62E-09,4.36E-09,7.22E-09,1.19E-08,1.97E-08,3.22E-08,5.27E-08,8.59E-08,1.39E-07,2.34E-07,3.83E-07,6.15E-07,9.82E-07,1.47E-06,2.18E-06,3.23E-06,4.76E-06,6.58E-06,8.49E-06,1.07E-05,1.35E-05,1.68E-05,2.09E-05,2.59E-05,3.19E-05,3.75E-05,3.97E-05
538,0.0196,0.049,5.45E-10,9.46E-10,1.58E-09,2.63E-09,4.37E-09,7.24E-09,1.20E-08,1.97E-08,3.23E-08,5.28E-08,8.61E-08,1.40E-07,2.35E-07,3.84E-07,6.16E-07,9.85E-07,1.47E-06,2.18E-06,3.24E-06,4.78E-06,6.59E-06,8.52E-06,1.08E-05,1.35E-05,1.68E-05,2.10E-05,2.60E-05,3.20E-05,3.75E-05,3.98E-05
539,0.0196,0.05,5.46E-10,9.48E-10,1.58E-09,2.63E-09,4.38E-09,7.26E-09,1.20E-08,1.98E-08,3.24E-08,5.29E-08,8.63E-08,1.40E-07,2.35E-07,3.85E-07,6.18E-07,9.87E-07,1.47E-06,2.19E-06,3.25E-06,4.79E-06,6.61E-06,8.54E-06,1.08E-05,1.35E-05,1.69E-05,2.10E-05,2.61E-05,3.21E-05,3.76E-05,3.99E-05
540,0.0201,0.02,5.03E-10,8.65E-10,1.45E-09,2.41E-09,4.01E-09,6.65E-09,1.10E-08,1.81E-08,2.97E-08,4.85E-08,7.92E-08,1.29E-07,2.17E-07,3.54E-07,5.68E-07,9.05E-07,1.35E-06,2.01E-06,2.98E-06,4.40E-06,6.10E-06,7.89E-06,1.00E-05,1.26E-05,1.57E-05,1.96E-05,2.43E-05,2.99E-05,3.52E-05,3.74E-05
541,0.0201,0.021,5.04E-10,8.67E-10,1.45E-09,2.42E-09,4.02E-09,6.66E-09,1.10E-08,1.81E-08,2.98E-08,4.86E-08,7.94E-08,1.29E-07,2.17E-07,3.55E-07,5.70E-07,9.08E-07,1.36E-06,2.02E-06,2.99E-06,4.41E-06,6.12E-06,7.91E-06,1.01E-05,1.26E-05,1.57E-05,1.96E-05,2.43E-05,2.99E-05,3.53E-05,3.74E-05
542,0.0201,0.0221,5.05E-10,8.70E-10,1.46E-09,2.42E-09,4.03E-09,6.68E-09,1.10E-08,1.82E-08,2.98E-08,4.88E-08,7.96E-08,1.29E-07,2.18E-07,3.56E-07,5.71E-07,9.10E-07,1.36E-06,2.02E-06,3.00E-06,4.43E-06,6.13E-06,7.93E-06,1.01E-05,1.26E-05,1.58E-05,1.96E-05,2.44E-05,3.00E-05,3.54E-05,3.75E-05
543,0.0201,0.0231,5.07E-10,8.72E-10,1.46E-09,2.43E-09,4.04E-09,6.70E-09,1.11E-08,1.82E-08,2.99E-08,4.89E-08,7.98E-08,1.30E-07,2.18E-07,3.57E-07,5.73E-07,9.13E-07,1.36E-06,2.03E-06,3.01E-06,4.44E-06,6.15E-06,7.95E-06,1.01E-05,1.27E-05,1.58E-05,1.97E-05,2.44E-05,3.01E-05,3.54E-05,3.76E-05
544,0.0201,0.0241,5.08E-10,8.74E-10,1.46E-09,2.44E-09,4.05E-09,6.72E-09,1.11E-08,1.83E-08,3.00E-08,4.90E-08,8.00E-08,1.30E-07,2.19E-07,3.58E-07,5.74E-07,9.15E-07,1.37E-06,2.03E-06,3.02E-06,4.45E-06,6.16E-06,7.97E-06,1.01E-05,1.27E-05,1.59E-05,1.97E-05,2.45E-05,3.01E-05,3.55E-05,3.77E-05
545,0.0201,0.0252,5.09E-10,8.77E-10,1.47E-09,2.44E-09,4.07E-09,6.73E-09,1.11E-08,1.83E-08,3.01E-08,4.92E-08,8.02E-08,1.30E-07,2.19E-07,3.58E-07,5.76E-07,9.18E-07,1.37E-06,2.04E-06,3.02E-06,4.46E-06,6.18E-06,7.99E-06,1.01E-05,1.27E-05,1.59E-05,1.98E-05,2.46E-05,3.02E-05,3.56E-05,3.78E-05
546,0.0201,0.0262,5.10E-10,8.79E-10,1.47E-09,2.45E-09,4.08E-09,6.75E-09,1.11E-08,1.84E-08,3.01E-08,4.93E-08,8.04E-08,1.31E-07,2.20E-07,3.59E-07,5.77E-07,9.20E-07,1.37E-06,2.04E-06,3.03E-06,4.47E-06,6.20E-06,8.01E-06,1.02E-05,1.28E-05,1.59E-05,1.98E-05,2.46E-05,3.03E-05,3.57E-05,3.78E-05
547,0.0201,0.0272,5.11E-10,8.81E-10,1.47E-09,2.46E-09,4.09E-09,6.77E-09,1.12E-08,1.84E-08,3.02E-08,4.94E-08,8.06E-08,1.31E-07,2.20E-07,3.60E-07,5.78E-07,9.23E-07,1.38E-06,2.05E-06,3.04E-06,4.48E-06,6.21E-06,8.03E-06,1.02E-05,1.28E-05,1.60E-05,1.99E-05,2.47E-05,3.04E-05,3.57E-05,3.79E-05
548,0.0201,0.0283,5.12E-10,8.84E-10,1.48E-09,2.46E-09,4.10E-09,6.79E-09,1.12E-08,1.85E-08,3.03E-08,4.95E-08,8.08E-08,1.31E-07,2.21E-07,3.61E-07,5.80E-07,9.25E-07,1.38E-06,2.05E-06,3.05E-06,4.50E-06,6.23E-06,8.05E-06,1.02E-05,1.28E-05,1.60E-05,1.99E-05,2.47E-05,3.04E-05,3.58E-05,3.80E-05
549,0.0201,0.0293,5.14E-10,8.86E-10,1.48E-09,2.47E-09,4.11E-09,6.80E-09,1.12E-08,1.85E-08,3.04E-08,4.97E-08,8.10E-08,1.32E-07,2.22E-07,3.62E-07,5.81E-07,9.28E-07,1.38E-06,2.06E-06,3.06E-06,4.51E-06,6.24E-06,8.07E-06,1.02E-05,1.28E-05,1.60E-05,2.00E-05,2.48E-05,3.05E-05,3.59E-05,3.81E-05
550,0.0201,0.0303,5.15E-10,8.88E-10,1.49E-09,2.47E-09,4.12E-09,6.82E-09,1.13E-08,1.86E-08,3.05E-08,4.98E-08,8.12E-08,1.32E-07,2.22E-07,3.63E-07,5.83E-07,9.30E-07,1.39E-06,2.06E-06,3.06E-06,4.52E-06,6.26E-06,8.09E-06,1.03E-05,1.29E-05,1.61E-05,2.00E-05,2.48E-05,3.06E-05,3.60E-05,3.82E-05
551,0.0201,0.0314,5.16E-10,8.91E-10,1.49E-09,2.48E-09,4.13E-09,6.84E-09,1.13E-08,1.86E-08,3.05E-08,4.99E-08,8.15E-08,1.32E-07,2.23E-07,3.64E-07,5.85E-07,9.33E-07,1.39E-06,2.07E-06,3.07E-06,4.53E-06,6.27E-06,8.11E-06,1.03E-05,1.29E-05,1.61E-05,2.01E-05,2.49E-05,3.06E-05,3.61E-05,3.82E-05
552,0.0201,0.0324,5.17E-10,8.93E-10,1.49E-09,2.49E-09,4.14E-09,6.86E-09,1.13E-08,1.87E-08,3.06E-08,5.00E-08,8.17E-08,1.33E-07,2.23E-07,3.65E-07,5.86E-07,9.35E-07,1.40E-06,2.08E-06,3.08E-06,4.54E-06,6.29E-06,8.13E-06,1.03E-05,1.29E-05,1.61E-05,2.01E-05,2.49E-05,3.07E-05,3.61E-05,3.83E-05
553,0.0201,0.0334,5.18E-10,8.95E-10,1.50E-09,2.49E-09,4.15E-09,6.87E-09,1.13E-08,1.87E-08,3.07E-08,5.02E-08,8.19E-08,1.33E-07,2.24E-07,3.66E-07,5.87E-07,9.37E-07,1.40E-06,2.08E-06,3.09E-06,4.55E-06,6.31E-06,8.15E-06,1.03E-05,1.30E-05,1.62E-05,2.01E-05,2.50E-05,3.08E-05,3.62E-05,3.84E-05
554,0.0201,0.0345,5.20E-10,8.97E-10,1.50E-09,2.50E-09,4.16E-09,6.89E-09,1.14E-08,1.88E-08,3.08E-08,5.03E-08,8.21E-08,1.33E-07,2.24E-07,3.67E-07,5.89E-07,9.40E-07,1.40E-06,2.09E-06,3.10E-06,4.57E-06,6.32E-06,8.17E-06,1.04E-05,1.30E-05,1.62E-05,2.02E-05,2.51E-05,3.09E-05,3.63E-05,3.85E-05
555,0.0201,0.0355,5.21E-10,9.00E-10,1.51E-09,2.51E-09,4.17E-09,6.91E-09,1.14E-08,1.88E-08,3.09E-08,5.04E-08,8.23E-08,1.33E-07,2.25E-07,3.68E-07,5.90E-07,9.43E-07,1.41E-06,2.09E-06,3.10E-06,4.58E-06,6.34E-06,8.19E-06,1.04E-05,1.30E-05,1.63E-05,2.02E-05,2.51E-05,3.09E-05,3.64E-05,3.86E-05
556,0.0201,0.0366,5.22E-10,9.02E-10,1.51E-09,2.51E-09,4.18E-09,6.93E-09,1.14E-08,1.89E-08,3.09E-08,5.06E-08,8.25E-08,1.34E-07,2.25E-07,3.69E-07,5.92E-07,9.45E-07,1.41E-06,2.10E-06,3.11E-06,4.59E-06,6.35E-06,8.21E-06,1.04E-05,1.31E-05,1.63E-05,2.03E-05,2.52E-05,3.10E-05,3.64E-05,3.86E-05
